CustomerID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency,Segment,SegmentLabel
15676.0,3435.76,3,2011-03-01 10:19:00,2011-11-21 12:40:00,265,18,0.34,2,HighValueIrregular
15677.0,657.23,1,2011-10-21 15:36:00,2011-10-21 15:36:00,1,48,30.0,1,BudgetIrregular
15678.0,352.7,1,2011-10-18 09:25:00,2011-10-18 09:25:00,1,52,30.0,1,BudgetIrregular
15679.0,781.28,4,2011-06-10 08:24:00,2011-11-15 16:19:00,158,23,0.76,0,BudgetRegular
15680.0,1333.68,3,2010-12-08 14:43:00,2011-11-30 13:46:00,356,8,0.25,0,BudgetRegular
15681.0,1426.16,5,2011-03-04 13:46:00,2011-11-14 16:30:00,255,24,0.59,0,BudgetRegular
15683.0,193.75,1,2011-08-14 12:56:00,2011-08-14 12:56:00,1,116,30.0,1,BudgetIrregular
15687.0,2993.1,9,2011-01-13 15:13:00,2011-12-01 08:33:00,321,8,0.84,2,HighValueIrregular
15689.0,254.1,2,2010-12-13 09:57:00,2011-08-12 09:37:00,241,119,0.25,0,BudgetRegular
15690.0,239.76,2,2011-08-31 11:40:00,2011-12-05 15:59:00,96,3,0.62,0,BudgetRegular
15691.0,136.8,1,2011-04-01 15:13:00,2011-04-01 15:13:00,1,251,30.0,3,HighSpendingIrregular
15692.0,191.04,1,2011-11-11 14:12:00,2011-11-11 14:12:00,1,27,30.0,1,BudgetIrregular
15695.0,409.98,2,2011-03-18 08:31:00,2011-03-18 08:32:00,1,266,60.0,3,HighSpendingIrregular
15696.0,2736.46,8,2011-01-17 11:24:00,2011-11-06 14:02:00,293,32,0.82,2,HighValueIrregular
15699.0,309.65,1,2011-11-22 08:26:00,2011-11-22 08:26:00,1,17,30.0,1,BudgetIrregular
15700.0,696.68,2,2011-06-19 15:36:00,2011-06-20 16:53:00,1,171,60.0,1,BudgetIrregular
15701.0,1542.14,4,2011-08-21 12:36:00,2011-12-07 14:39:00,108,1,1.11,2,HighValueIrregular
15703.0,211.5,1,2011-03-20 10:51:00,2011-03-20 10:51:00,1,264,30.0,3,HighSpendingIrregular
15704.0,2293.62,4,2011-05-08 12:42:00,2011-07-22 13:35:00,75,139,1.6,2,HighValueIrregular
15705.0,143.1,1,2011-05-22 15:37:00,2011-05-22 15:37:00,1,200,30.0,3,HighSpendingIrregular
15706.0,1060.56,4,2011-08-15 14:32:00,2011-10-07 10:09:00,52,63,2.31,0,BudgetRegular
15707.0,945.58,4,2011-09-14 14:19:00,2011-11-04 14:35:00,51,34,2.35,0,BudgetRegular
15708.0,3364.24,7,2010-12-05 11:12:00,2011-10-30 10:54:00,328,40,0.64,2,HighValueIrregular
15709.0,133.25,1,2011-03-01 10:38:00,2011-03-01 10:38:00,1,283,30.0,3,HighSpendingIrregular
15712.0,1072.36,5,2011-02-25 11:32:00,2011-11-30 14:09:00,278,8,0.54,0,BudgetRegular
15713.0,356.7,2,2010-12-08 15:16:00,2011-07-19 13:34:00,222,142,0.27,0,BudgetRegular
15714.0,330.88,2,2011-09-23 11:25:00,2011-11-28 11:26:00,66,11,0.91,0,BudgetRegular
15716.0,1118.81,4,2010-12-05 12:26:00,2011-07-17 11:59:00,223,145,0.54,0,BudgetRegular
15717.0,150.3,1,2011-04-19 13:21:00,2011-04-19 13:21:00,1,233,30.0,3,HighSpendingIrregular
15720.0,598.73,1,2011-11-15 14:48:00,2011-11-15 14:48:00,1,23,30.0,1,BudgetIrregular
15721.0,507.08,1,2011-11-28 12:14:00,2011-11-28 12:14:00,1,11,30.0,1,BudgetIrregular
15722.0,2222.56,5,2011-02-22 12:24:00,2011-11-04 11:43:00,254,35,0.59,2,HighValueIrregular
15723.0,203.1,1,2010-12-10 11:12:00,2010-12-10 11:12:00,1,364,30.0,3,HighSpendingIrregular
15724.0,218.25,2,2011-02-28 10:40:00,2011-05-22 14:40:00,83,200,0.72,0,BudgetRegular
15725.0,415.25,1,2011-11-24 14:51:00,2011-11-24 14:51:00,1,14,30.0,1,BudgetIrregular
15729.0,85.0,1,2011-05-11 12:36:00,2011-05-11 12:36:00,1,212,30.0,3,HighSpendingIrregular
15730.0,1120.88,3,2011-05-17 12:43:00,2011-10-05 12:31:00,140,65,0.64,0,BudgetRegular
15732.0,294.12,2,2010-12-02 15:00:00,2011-05-11 14:24:00,159,211,0.38,0,BudgetRegular
15733.0,162.3,1,2011-03-02 09:05:00,2011-03-02 09:05:00,1,282,30.0,3,HighSpendingIrregular
15734.0,1339.45,2,2011-05-23 14:59:00,2011-08-17 10:50:00,85,114,0.71,0,BudgetRegular
15737.0,1205.12,8,2011-04-11 10:01:00,2011-11-25 11:21:00,228,14,1.05,0,BudgetRegular
15739.0,449.12,1,2011-10-04 13:42:00,2011-10-04 13:42:00,1,65,30.0,1,BudgetIrregular
15740.0,154.88,1,2011-10-21 14:29:00,2011-10-21 14:29:00,1,48,30.0,1,BudgetIrregular
15743.0,784.46,4,2011-06-08 10:14:00,2011-11-23 17:19:00,168,15,0.71,0,BudgetRegular
15744.0,34.8,1,2011-09-23 09:52:00,2011-09-23 09:52:00,1,77,30.0,1,BudgetIrregular
15745.0,1094.59,4,2011-04-17 13:04:00,2011-11-20 13:45:00,217,18,0.55,0,BudgetRegular
15746.0,196.88,1,2011-07-28 15:21:00,2011-07-28 15:21:00,1,133,30.0,1,BudgetIrregular
15747.0,974.04,3,2011-06-20 11:30:00,2011-11-27 12:26:00,160,12,0.56,0,BudgetRegular
15748.0,149.31,1,2011-10-30 12:51:00,2011-10-30 12:51:00,1,39,30.0,1,BudgetIrregular
15750.0,2465.48,8,2010-12-08 10:36:00,2011-12-07 12:34:00,364,2,0.66,2,HighValueIrregular
15752.0,2637.38,7,2010-12-02 09:43:00,2011-10-31 11:37:00,333,39,0.63,2,HighValueIrregular
15753.0,79.2,1,2011-02-08 12:41:00,2011-02-08 12:41:00,1,304,30.0,3,HighSpendingIrregular
15754.0,458.57,3,2011-04-07 12:24:00,2011-10-19 14:40:00,195,50,0.46,0,BudgetRegular
15755.0,2364.25,6,2011-02-18 11:53:00,2011-11-29 14:57:00,284,9,0.63,2,HighValueIrregular
15756.0,532.96,4,2011-04-04 14:00:00,2011-10-09 13:30:00,187,60,0.64,0,BudgetRegular
15757.0,714.42,2,2011-05-06 11:40:00,2011-10-05 12:14:00,152,65,0.39,0,BudgetRegular
15758.0,205.25,1,2011-11-15 10:48:00,2011-11-15 10:48:00,1,24,30.0,1,BudgetIrregular
15759.0,253.04,3,2010-12-16 15:29:00,2011-05-05 15:13:00,139,217,0.65,0,BudgetRegular
15762.0,583.75,2,2011-09-23 15:17:00,2011-10-05 16:15:00,12,64,5.0,0,BudgetRegular
15763.0,1086.92,2,2011-09-23 12:10:00,2011-11-08 09:44:00,45,31,1.33,0,BudgetRegular
15764.0,3279.97,6,2011-03-08 09:23:00,2011-09-12 17:58:00,188,87,0.96,2,HighValueIrregular
15766.0,315.06,1,2011-10-06 17:03:00,2011-10-06 17:03:00,1,63,30.0,1,BudgetIrregular
15768.0,621.8299999999999,3,2011-04-28 09:20:00,2011-08-16 10:48:00,110,115,0.82,0,BudgetRegular
15773.0,635.6800000000001,1,2011-12-04 12:48:00,2011-12-04 12:48:00,1,5,30.0,1,BudgetIrregular
15774.0,270.8,1,2011-10-02 12:04:00,2011-10-02 12:04:00,1,68,30.0,1,BudgetIrregular
15775.0,104.9,1,2011-04-08 12:56:00,2011-04-08 12:56:00,1,244,30.0,3,HighSpendingIrregular
15776.0,241.62,1,2011-07-29 13:46:00,2011-07-29 13:46:00,1,132,30.0,1,BudgetIrregular
15777.0,1047.11,4,2010-12-13 16:38:00,2011-04-12 16:43:00,120,240,1.0,0,BudgetRegular
15780.0,475.28,3,2010-12-17 11:43:00,2011-06-09 12:01:00,174,183,0.52,0,BudgetRegular
15781.0,345.46,3,2011-02-07 09:15:00,2011-11-14 14:57:00,280,24,0.32,0,BudgetRegular
15782.0,2614.74,3,2011-09-11 14:29:00,2011-11-30 10:49:00,79,9,1.14,2,HighValueIrregular
15783.0,246.3,1,2011-11-29 09:50:00,2011-11-29 09:50:00,1,10,30.0,1,BudgetIrregular
15785.0,2328.9700000000003,5,2011-02-17 14:17:00,2011-11-07 11:33:00,262,32,0.57,2,HighValueIrregular
15787.0,948.05,3,2011-10-09 13:11:00,2011-11-13 14:55:00,35,25,2.57,0,BudgetRegular
15789.0,351.3,1,2010-12-16 14:35:00,2010-12-16 14:35:00,1,357,30.0,3,HighSpendingIrregular
15790.0,220.85,1,2011-11-29 14:53:00,2011-11-29 14:53:00,1,9,30.0,1,BudgetIrregular
15791.0,1612.69,2,2011-05-19 15:15:00,2011-10-27 10:14:00,160,43,0.38,2,HighValueIrregular
15793.0,965.61,3,2011-03-16 10:45:00,2011-11-25 09:31:00,253,14,0.36,0,BudgetRegular
15795.0,610.01,1,2011-07-13 10:43:00,2011-07-13 10:43:00,1,149,30.0,1,BudgetIrregular
15796.0,2710.56,8,2011-02-10 15:40:00,2011-12-08 19:55:00,301,0,0.8,2,HighValueIrregular
15797.0,2192.4,3,2011-02-08 10:17:00,2011-08-18 17:04:00,191,112,0.47,2,HighValueIrregular
15799.0,884.14,3,2011-01-09 15:13:00,2011-09-25 12:46:00,258,75,0.35,0,BudgetRegular
15800.0,699.08,2,2011-04-07 12:39:00,2011-08-24 14:23:00,139,106,0.43,0,BudgetRegular
15801.0,1063.95,3,2011-08-22 09:53:00,2011-10-24 13:52:00,63,45,1.43,0,BudgetRegular
15803.0,415.8200000000001,1,2011-10-19 14:56:00,2011-10-19 14:56:00,1,50,30.0,1,BudgetIrregular
15806.0,784.58,3,2011-03-08 09:24:00,2011-10-24 14:35:00,230,45,0.39,0,BudgetRegular
15807.0,903.9,3,2011-09-23 14:43:00,2011-10-20 14:10:00,26,49,3.46,0,BudgetRegular
15809.0,515.77,5,2011-02-10 11:16:00,2011-11-03 16:40:00,266,35,0.56,0,BudgetRegular
15810.0,1391.98,4,2011-02-16 09:11:00,2011-09-22 09:38:00,218,78,0.55,0,BudgetRegular
15811.0,2218.62,6,2010-12-09 15:29:00,2011-11-17 15:31:00,343,21,0.52,2,HighValueIrregular
15812.0,1801.14,5,2011-01-26 12:12:00,2011-08-24 14:19:00,210,106,0.71,2,HighValueIrregular
15813.0,1303.91,2,2011-04-14 09:09:00,2011-05-16 08:13:00,31,207,1.94,0,BudgetRegular
15814.0,1945.33,4,2011-10-20 09:04:00,2011-11-23 08:17:00,33,16,3.64,2,HighValueIrregular
15815.0,2100.6,5,2011-03-25 08:43:00,2011-10-07 12:42:00,196,63,0.77,2,HighValueIrregular
15819.0,1905.45,4,2011-03-08 09:45:00,2011-10-21 14:50:00,227,48,0.53,2,HighValueIrregular
15820.0,206.98,1,2011-01-24 12:00:00,2011-01-24 12:00:00,1,319,30.0,3,HighSpendingIrregular
15821.0,570.96,2,2011-10-09 13:28:00,2011-10-26 15:48:00,17,43,3.53,0,BudgetRegular
15822.0,885.47,2,2010-12-15 13:38:00,2011-12-06 14:50:00,356,2,0.17,0,BudgetRegular
15825.0,532.94,1,2011-06-20 13:27:00,2011-06-20 13:27:00,1,171,30.0,3,HighSpendingIrregular
15826.0,1654.31,3,2011-05-13 10:44:00,2011-10-14 16:05:00,154,55,0.58,2,HighValueIrregular
15827.0,1836.09,14,2010-12-02 13:06:00,2011-09-27 15:35:00,299,72,1.4,2,HighValueIrregular
15829.0,636.14,2,2011-07-22 10:23:00,2011-09-01 16:45:00,41,98,1.46,0,BudgetRegular
15830.0,576.0,1,2011-11-02 10:40:00,2011-11-02 10:40:00,1,37,30.0,1,BudgetIrregular
15831.0,801.76,3,2011-01-19 14:52:00,2011-10-12 13:14:00,265,57,0.34,0,BudgetRegular
15832.0,836.79,1,2011-03-30 15:29:00,2011-03-30 15:29:00,1,253,30.0,3,HighSpendingIrregular
15834.0,2231.25,4,2011-03-07 17:52:00,2011-09-30 14:41:00,206,69,0.58,2,HighValueIrregular
15835.0,954.09,4,2011-01-13 10:35:00,2011-10-26 15:47:00,286,43,0.42,0,BudgetRegular
15836.0,137.37,1,2011-10-20 17:13:00,2011-10-20 17:13:00,1,49,30.0,1,BudgetIrregular
15837.0,391.98,1,2011-10-06 09:01:00,2011-10-06 09:01:00,1,64,30.0,1,BudgetIrregular
15839.0,1048.49,3,2011-07-14 16:35:00,2011-11-06 13:54:00,114,32,0.79,0,BudgetRegular
15840.0,355.56,2,2011-06-20 11:42:00,2011-10-12 09:08:00,113,58,0.53,0,BudgetRegular
15841.0,1224.06,4,2011-01-05 11:25:00,2011-09-28 12:15:00,266,72,0.45,0,BudgetRegular
15843.0,118.95000000000002,1,2011-02-09 10:19:00,2011-02-09 10:19:00,1,303,30.0,3,HighSpendingIrregular
15844.0,130.73999999999998,1,2011-10-24 15:19:00,2011-10-24 15:19:00,1,45,30.0,1,BudgetIrregular
15847.0,389.27,2,2011-02-24 16:46:00,2011-11-01 14:41:00,249,37,0.24,0,BudgetRegular
15850.0,238.85,2,2011-06-24 14:16:00,2011-11-20 14:14:00,148,18,0.41,0,BudgetRegular
15852.0,160.71,2,2011-05-26 13:26:00,2011-06-06 11:22:00,10,186,6.0,0,BudgetRegular
15853.0,110.8,1,2011-10-19 10:38:00,2011-10-19 10:38:00,1,51,30.0,1,BudgetIrregular
15854.0,2974.65,12,2010-12-13 11:47:00,2011-12-05 13:39:00,357,3,1.01,2,HighValueIrregular
15855.0,712.24,5,2011-03-21 12:32:00,2011-07-26 10:20:00,126,136,1.19,0,BudgetRegular
15857.0,297.0,1,2011-11-21 12:18:00,2011-11-21 12:18:00,1,18,30.0,1,BudgetIrregular
15858.0,1438.85,5,2010-12-07 14:31:00,2011-11-24 12:48:00,351,15,0.43,0,BudgetRegular
15860.0,977.21,8,2010-12-06 11:38:00,2011-10-30 11:25:00,327,40,0.73,0,BudgetRegular
15861.0,3165.36,8,2011-03-17 20:12:00,2011-11-27 15:59:00,254,11,0.94,2,HighValueIrregular
15862.0,832.88,4,2010-12-01 11:21:00,2011-12-01 13:28:00,365,7,0.33,0,BudgetRegular
15863.0,68.84,2,2011-05-31 11:36:00,2011-11-14 12:49:00,167,25,0.36,0,BudgetRegular
15864.0,1936.32,6,2011-01-27 16:43:00,2011-11-17 13:32:00,293,21,0.61,2,HighValueIrregular
15865.0,895.13,3,2011-05-10 11:44:00,2011-10-30 12:43:00,173,40,0.52,0,BudgetRegular
15866.0,230.53,1,2011-08-30 14:09:00,2011-08-30 14:09:00,1,100,30.0,1,BudgetIrregular
15869.0,149.64,2,2011-03-07 17:19:00,2011-03-07 17:23:00,1,276,60.0,3,HighSpendingIrregular
15870.0,354.09000000000003,1,2011-11-07 10:58:00,2011-11-07 10:58:00,1,32,30.0,1,BudgetIrregular
15872.0,360.93,2,2011-11-25 11:54:00,2011-11-25 11:55:00,1,14,60.0,1,BudgetIrregular
15877.0,493.28,2,2011-11-22 11:18:00,2011-12-08 11:53:00,16,1,3.75,0,BudgetRegular
15880.0,343.28000000000003,1,2010-12-05 13:00:00,2010-12-05 13:00:00,1,368,30.0,3,HighSpendingIrregular
15881.0,501.39,5,2010-12-10 13:32:00,2011-01-31 16:59:00,52,311,2.88,3,HighSpendingIrregular
15882.0,514.08,4,2010-12-06 13:01:00,2011-05-25 11:35:00,169,198,0.71,0,BudgetRegular
15883.0,396.48,2,2011-11-06 14:50:00,2011-12-07 17:05:00,31,1,1.94,0,BudgetRegular
15885.0,349.35,1,2011-09-07 14:56:00,2011-09-07 14:56:00,1,92,30.0,1,BudgetIrregular
15886.0,181.09,1,2011-10-10 14:25:00,2011-10-10 14:25:00,1,59,30.0,1,BudgetIrregular
15888.0,162.64,1,2011-09-20 12:30:00,2011-09-20 12:30:00,1,80,30.0,1,BudgetIrregular
15889.0,427.57,2,2010-12-05 15:12:00,2011-07-06 11:10:00,212,156,0.28,0,BudgetRegular
15891.0,521.97,1,2011-04-27 12:35:00,2011-04-27 12:35:00,1,226,30.0,3,HighSpendingIrregular
15894.0,262.9,2,2010-12-05 14:06:00,2011-03-31 13:50:00,115,252,0.52,3,HighSpendingIrregular
15895.0,179.17,1,2011-07-13 10:27:00,2011-07-13 10:27:00,1,149,30.0,1,BudgetIrregular
15897.0,222.05,2,2011-05-29 13:32:00,2011-05-29 13:50:00,1,193,60.0,3,HighSpendingIrregular
15898.0,1388.88,5,2010-12-06 11:01:00,2011-12-08 15:23:00,367,0,0.41,0,BudgetRegular
15899.0,56.25,1,2010-12-06 10:36:00,2010-12-06 10:36:00,1,368,30.0,3,HighSpendingIrregular
15900.0,351.11,1,2011-11-16 12:19:00,2011-11-16 12:19:00,1,23,30.0,1,BudgetIrregular
15901.0,361.9,3,2011-07-08 12:18:00,2011-11-23 12:43:00,138,16,0.65,0,BudgetRegular
15904.0,164.68,1,2011-12-01 14:50:00,2011-12-01 14:50:00,1,7,30.0,1,BudgetIrregular
15906.0,1567.69,7,2011-03-29 13:28:00,2011-11-20 12:24:00,235,19,0.89,2,HighValueIrregular
15907.0,966.6,3,2011-05-13 13:01:00,2011-12-06 12:21:00,206,3,0.44,0,BudgetRegular
15909.0,191.94,1,2011-06-19 10:38:00,2011-06-19 10:38:00,1,173,30.0,3,HighSpendingIrregular
15910.0,1232.18,8,2011-01-27 11:55:00,2011-12-09 10:51:00,315,0,0.76,0,BudgetRegular
15912.0,264.62,2,2011-04-20 17:10:00,2011-06-14 14:29:00,54,177,1.11,0,BudgetRegular
15916.0,1528.09,8,2010-12-08 13:07:00,2011-11-23 13:46:00,350,15,0.69,0,BudgetRegular
15917.0,123.1,1,2011-04-06 10:40:00,2011-04-06 10:40:00,1,247,30.0,3,HighSpendingIrregular
15918.0,334.23,2,2011-03-13 15:55:00,2011-06-02 11:42:00,80,190,0.75,0,BudgetRegular
15919.0,639.89,2,2010-12-06 11:26:00,2011-11-20 11:28:00,349,19,0.17,0,BudgetRegular
15921.0,336.03000000000003,1,2011-06-20 11:03:00,2011-06-20 11:03:00,1,172,30.0,3,HighSpendingIrregular
15922.0,369.5,1,2010-12-01 13:51:00,2010-12-01 13:51:00,1,372,30.0,3,HighSpendingIrregular
15923.0,127.08,1,2010-12-02 12:16:00,2010-12-02 12:16:00,1,372,30.0,3,HighSpendingIrregular
15925.0,207.15,1,2011-05-29 15:35:00,2011-05-29 15:35:00,1,193,30.0,3,HighSpendingIrregular
15930.0,426.63,1,2011-10-03 14:52:00,2011-10-03 14:52:00,1,66,30.0,1,BudgetIrregular
15932.0,2495.87,8,2011-02-23 14:50:00,2011-12-05 17:13:00,285,3,0.84,2,HighValueIrregular
15933.0,1107.46,3,2011-09-14 12:05:00,2011-11-18 13:14:00,65,20,1.38,0,BudgetRegular
15935.0,108.04,1,2011-04-14 13:27:00,2011-04-14 13:27:00,1,238,30.0,3,HighSpendingIrregular
15937.0,145.35,1,2011-10-06 15:48:00,2011-10-06 15:48:00,1,63,30.0,1,BudgetIrregular
15938.0,404.58,5,2011-01-20 10:11:00,2011-08-19 12:56:00,211,111,0.71,0,BudgetRegular
15940.0,35.8,1,2011-02-01 16:18:00,2011-02-01 16:18:00,1,310,30.0,3,HighSpendingIrregular
15942.0,337.44,1,2011-07-29 09:01:00,2011-07-29 09:01:00,1,133,30.0,1,BudgetIrregular
15944.0,325.1,1,2011-03-08 10:33:00,2011-03-08 10:33:00,1,276,30.0,3,HighSpendingIrregular
15945.0,181.0,1,2010-12-09 13:14:00,2010-12-09 13:14:00,1,364,30.0,3,HighSpendingIrregular
15947.0,1708.24,1,2011-09-18 10:46:00,2011-09-18 10:46:00,1,82,30.0,1,BudgetIrregular
15948.0,955.24,2,2011-10-27 08:35:00,2011-12-01 15:32:00,35,7,1.71,0,BudgetRegular
15949.0,364.72,2,2011-09-29 17:34:00,2011-11-23 09:09:00,54,16,1.11,0,BudgetRegular
15950.0,1765.51,4,2010-12-15 11:56:00,2011-11-08 11:09:00,327,31,0.37,2,HighValueIrregular
15951.0,708.22,2,2011-02-27 11:57:00,2011-12-01 08:34:00,276,8,0.22,0,BudgetRegular
15952.0,806.57,4,2011-04-28 12:55:00,2011-11-06 11:18:00,191,33,0.63,0,BudgetRegular
15953.0,1659.38,8,2010-12-05 15:15:00,2011-11-24 15:32:00,354,14,0.68,2,HighValueIrregular
15957.0,428.89,1,2011-11-08 12:14:00,2011-11-08 12:14:00,1,31,30.0,1,BudgetIrregular
15958.0,104.35,1,2011-09-26 13:41:00,2011-09-26 13:41:00,1,73,30.0,1,BudgetIrregular
15963.0,470.76,2,2011-10-25 13:05:00,2011-11-20 11:33:00,25,19,2.4,0,BudgetRegular
15965.0,845.64,4,2010-12-07 13:18:00,2011-11-22 16:44:00,350,16,0.34,0,BudgetRegular
15967.0,418.83,2,2011-01-25 11:57:00,2011-11-16 15:41:00,295,22,0.2,0,BudgetRegular
15969.0,666.1,3,2011-06-07 12:19:00,2011-12-07 11:06:00,182,2,0.49,0,BudgetRegular
15970.0,314.1,1,2011-02-09 12:08:00,2011-02-09 12:08:00,1,303,30.0,3,HighSpendingIrregular
15973.0,307.82000000000005,1,2010-12-08 11:42:00,2010-12-08 11:42:00,1,366,30.0,3,HighSpendingIrregular
15974.0,3442.15,7,2011-02-24 10:10:00,2011-10-31 13:13:00,249,38,0.84,2,HighValueIrregular
15975.0,371.01,1,2011-09-16 13:33:00,2011-09-16 13:33:00,1,83,30.0,1,BudgetIrregular
15976.0,430.94,2,2011-05-03 17:12:00,2011-06-27 13:00:00,54,164,1.11,0,BudgetRegular
15977.0,1054.73,2,2011-10-31 16:24:00,2011-11-22 13:29:00,21,16,2.86,0,BudgetRegular
15978.0,1098.78,1,2011-09-23 15:21:00,2011-09-23 15:21:00,1,76,30.0,1,BudgetIrregular
15980.0,2398.86,3,2011-03-30 15:05:00,2011-09-12 09:41:00,165,88,0.55,2,HighValueIrregular
15981.0,3408.48,8,2011-02-01 13:50:00,2011-11-15 08:00:00,286,24,0.84,2,HighValueIrregular
15983.0,1475.02,4,2010-12-01 12:15:00,2011-11-17 17:34:00,351,21,0.34,0,BudgetRegular
15984.0,2837.67,10,2010-12-06 13:21:00,2011-12-07 12:16:00,365,2,0.82,2,HighValueIrregular
15985.0,1142.42,2,2011-04-17 11:04:00,2011-08-08 16:31:00,113,122,0.53,0,BudgetRegular
15986.0,168.12,1,2011-11-09 15:17:00,2011-11-09 15:17:00,1,29,30.0,1,BudgetIrregular
15987.0,1451.28,7,2010-12-06 08:34:00,2011-11-27 15:38:00,356,11,0.59,0,BudgetRegular
15988.0,158.03,1,2011-11-20 13:23:00,2011-11-20 13:23:00,1,18,30.0,1,BudgetIrregular
15990.0,792.11,2,2011-02-25 15:35:00,2011-10-26 15:58:00,243,43,0.25,0,BudgetRegular
15992.0,41.99,1,2011-12-06 11:00:00,2011-12-06 11:00:00,1,3,30.0,1,BudgetIrregular
15993.0,2788.87,7,2011-10-26 16:21:00,2011-12-01 10:45:00,35,8,6.0,2,HighValueIrregular
15994.0,427.07,1,2011-10-16 12:28:00,2011-10-16 12:28:00,1,54,30.0,1,BudgetIrregular
15996.0,1060.68,6,2010-12-08 15:59:00,2011-09-12 15:14:00,277,87,0.65,0,BudgetRegular
15998.0,3089.97,5,2010-12-12 13:32:00,2011-11-03 12:45:00,325,36,0.46,2,HighValueIrregular
16003.0,2735.37,5,2010-12-15 12:09:00,2011-11-10 09:57:00,329,29,0.46,2,HighValueIrregular
16005.0,615.39,4,2011-03-14 11:46:00,2011-11-27 13:47:00,258,11,0.47,0,BudgetRegular
16006.0,101.4,1,2011-05-12 13:12:00,2011-05-12 13:12:00,1,210,30.0,3,HighSpendingIrregular
16007.0,1701.94,4,2011-05-08 13:32:00,2011-10-23 11:05:00,167,47,0.72,2,HighValueIrregular
16008.0,478.78,3,2011-05-19 10:54:00,2011-11-16 10:32:00,180,23,0.5,0,BudgetRegular
16009.0,992.71,4,2011-07-03 11:26:00,2011-11-17 16:51:00,137,21,0.88,0,BudgetRegular
16010.0,407.5,3,2010-12-12 12:18:00,2011-04-08 10:14:00,116,245,0.78,0,BudgetRegular
16011.0,3362.71,16,2010-12-08 16:34:00,2011-12-01 16:31:00,357,7,1.34,2,HighValueIrregular
16012.0,1415.29,3,2011-07-07 18:02:00,2011-11-04 13:25:00,119,34,0.76,0,BudgetRegular
16014.0,662.38,3,2011-02-21 17:42:00,2011-11-02 12:04:00,253,37,0.36,0,BudgetRegular
16015.0,705.1,3,2011-10-21 12:56:00,2011-12-06 10:58:00,45,3,2.0,0,BudgetRegular
16016.0,1508.76,8,2010-12-08 12:36:00,2011-12-06 14:35:00,363,2,0.66,0,BudgetRegular
16017.0,211.88,1,2011-10-23 12:56:00,2011-10-23 12:56:00,1,46,30.0,1,BudgetIrregular
16018.0,408.9,2,2011-06-12 13:52:00,2011-10-31 14:13:00,141,38,0.43,0,BudgetRegular
16020.0,851.01,3,2011-10-05 13:54:00,2011-11-23 11:18:00,48,16,1.88,0,BudgetRegular
16022.0,628.28,1,2011-03-24 13:16:00,2011-03-24 13:16:00,1,259,30.0,3,HighSpendingIrregular
16023.0,719.81,3,2011-03-18 13:32:00,2011-10-24 16:34:00,220,45,0.41,0,BudgetRegular
16024.0,245.96,1,2011-11-27 13:26:00,2011-11-27 13:26:00,1,11,30.0,1,BudgetIrregular
16025.0,439.66,1,2011-11-10 11:45:00,2011-11-10 11:45:00,1,29,30.0,1,BudgetIrregular
16026.0,236.09,1,2011-10-27 13:53:00,2011-10-27 13:53:00,1,42,30.0,1,BudgetIrregular
16027.0,934.62,6,2011-02-10 12:19:00,2011-09-09 10:47:00,210,91,0.86,0,BudgetRegular
16030.0,331.24,1,2011-02-03 11:28:00,2011-02-03 11:28:00,1,309,30.0,3,HighSpendingIrregular
16031.0,548.94,2,2011-04-06 14:23:00,2011-09-08 13:07:00,154,91,0.39,0,BudgetRegular
16034.0,437.7,3,2011-01-11 11:54:00,2011-05-27 16:17:00,136,195,0.66,0,BudgetRegular
16036.0,758.92,2,2011-03-21 13:01:00,2011-09-13 14:53:00,176,86,0.34,0,BudgetRegular
16037.0,855.02,3,2010-12-16 10:18:00,2011-03-15 09:13:00,88,269,1.02,3,HighSpendingIrregular
16038.0,471.78,3,2011-05-22 11:29:00,2011-12-02 12:40:00,194,7,0.46,0,BudgetRegular
16040.0,1313.55,3,2011-03-16 09:58:00,2011-10-05 13:47:00,203,64,0.44,0,BudgetRegular
16041.0,3166.4,3,2011-07-21 16:27:00,2011-11-09 12:25:00,110,30,0.82,2,HighValueIrregular
16042.0,1197.27,5,2011-01-11 13:25:00,2011-11-17 17:50:00,310,21,0.48,0,BudgetRegular
16043.0,773.99,4,2011-01-26 11:14:00,2011-11-02 12:50:00,280,37,0.43,0,BudgetRegular
16045.0,1340.7,4,2011-02-22 14:55:00,2011-08-12 12:41:00,170,119,0.71,0,BudgetRegular
16048.0,256.44,2,2010-12-01 15:27:00,2010-12-01 15:28:00,1,372,60.0,3,HighSpendingIrregular
16049.0,1111.79,3,2011-09-25 14:33:00,2011-10-30 13:19:00,34,39,2.65,0,BudgetRegular
16050.0,137.9,1,2011-06-19 11:44:00,2011-06-19 11:44:00,1,173,30.0,3,HighSpendingIrregular
16052.0,362.06,1,2011-10-16 15:13:00,2011-10-16 15:13:00,1,53,30.0,1,BudgetIrregular
16053.0,1511.95,2,2011-08-09 14:57:00,2011-11-07 11:21:00,89,32,0.67,0,BudgetRegular
16054.0,783.9,1,2011-07-17 13:08:00,2011-07-17 13:08:00,1,144,30.0,1,BudgetIrregular
16055.0,134.8,1,2011-05-03 09:26:00,2011-05-03 09:26:00,1,220,30.0,3,HighSpendingIrregular
16056.0,664.85,1,2011-10-25 15:19:00,2011-10-25 15:19:00,1,44,30.0,1,BudgetIrregular
