CustomerID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency
15103.0,703.36,2,2011-09-14 13:54:00,2011-11-08 14:53:00,55,30,1.09
15104.0,1027.44,2,2011-03-02 14:16:00,2011-05-27 12:29:00,85,196,0.71
15105.0,2298.93,7,2011-07-28 10:09:00,2011-11-21 16:54:00,116,17,1.81
15106.0,1422.52,5,2011-03-15 12:52:00,2011-11-22 09:16:00,251,17,0.6
15107.0,319.5,6,2010-12-02 13:45:00,2011-02-01 14:46:00,61,310,2.95
15108.0,1159.25,3,2011-04-26 10:54:00,2011-07-21 10:24:00,85,141,1.06
15109.0,484.95,1,2011-04-08 09:58:00,2011-04-08 09:58:00,1,245,30.0
15110.0,996.1,4,2011-01-25 11:41:00,2011-11-16 11:16:00,294,23,0.41
15111.0,1567.48,3,2010-12-02 11:45:00,2011-11-10 16:58:00,343,28,0.26
15113.0,3608.94,3,2011-10-16 15:27:00,2011-11-30 08:23:00,44,9,2.05
15114.0,2760.56,10,2011-02-11 08:45:00,2011-11-09 15:05:00,271,29,1.11
15115.0,340.11,1,2011-11-21 14:59:00,2011-11-21 14:59:00,1,17,30.0
15116.0,1352.75,4,2011-05-19 08:50:00,2011-11-22 12:25:00,187,17,0.64
15117.0,1551.78,5,2011-05-08 12:38:00,2011-11-25 08:12:00,200,14,0.75
15118.0,244.8,1,2011-07-28 14:54:00,2011-07-28 14:54:00,1,133,30.0
15119.0,266.4,1,2011-04-08 09:08:00,2011-04-08 09:08:00,1,245,30.0
15120.0,358.82,1,2011-07-29 09:48:00,2011-07-29 09:48:00,1,133,30.0
15121.0,457.72,2,2011-02-24 12:41:00,2011-10-20 14:51:00,238,49,0.25
15122.0,1633.78,3,2011-02-15 09:59:00,2011-08-17 16:48:00,183,113,0.49
15123.0,2199.31,2,2011-05-17 14:57:00,2011-12-02 13:12:00,198,6,0.3
15124.0,184.19,2,2011-06-01 09:06:00,2011-11-17 10:09:00,169,22,0.36
15127.0,406.53,1,2011-10-05 10:30:00,2011-10-05 10:30:00,1,65,30.0
15128.0,1471.0,4,2011-05-04 12:32:00,2011-10-10 13:54:00,159,59,0.75
15129.0,3447.4,11,2011-02-21 09:09:00,2011-10-20 14:40:00,241,49,1.37
15130.0,330.11,1,2011-06-23 10:15:00,2011-06-23 10:15:00,1,169,30.0
15132.0,977.93,5,2011-03-22 12:02:00,2011-11-21 17:10:00,244,17,0.61
15133.0,982.42,3,2011-02-11 10:38:00,2011-08-04 10:44:00,174,127,0.52
15134.0,1387.99,8,2011-04-13 11:05:00,2011-11-25 08:55:00,225,14,1.07
15135.0,139.05,1,2011-04-14 19:16:00,2011-04-14 19:16:00,1,238,30.0
15136.0,1286.7,4,2011-09-04 16:05:00,2011-12-07 12:26:00,93,2,1.29
15139.0,178.96,2,2011-01-07 12:44:00,2011-04-14 11:39:00,96,239,0.62
15140.0,2354.25,7,2011-03-20 14:37:00,2011-10-18 14:07:00,211,51,1.0
15142.0,498.74,1,2011-10-24 12:51:00,2011-10-24 12:51:00,1,45,30.0
15143.0,259.45,1,2011-04-28 12:03:00,2011-04-28 12:03:00,1,225,30.0
15145.0,1194.73,4,2011-04-05 15:20:00,2011-12-05 17:21:00,244,3,0.49
15146.0,1327.16,2,2011-02-21 13:07:00,2011-06-28 12:09:00,126,164,0.48
15147.0,623.5,1,2011-04-13 15:57:00,2011-04-13 15:57:00,1,239,30.0
15148.0,301.29,1,2011-11-29 08:21:00,2011-11-29 08:21:00,1,10,30.0
15149.0,520.8000000000001,1,2011-07-29 10:58:00,2011-07-29 10:58:00,1,133,30.0
15153.0,329.25,1,2011-11-08 17:09:00,2011-11-08 17:09:00,1,30,30.0
15154.0,296.42,1,2011-09-25 16:05:00,2011-09-25 16:05:00,1,74,30.0
15156.0,961.49,3,2011-11-06 12:41:00,2011-12-08 18:22:00,32,0,2.81
15157.0,1936.07,3,2010-12-16 13:44:00,2011-12-06 11:28:00,354,3,0.25
15158.0,401.4,1,2011-10-25 13:53:00,2011-10-25 13:53:00,1,44,30.0
15160.0,158.16,1,2010-12-17 14:15:00,2010-12-17 14:15:00,1,356,30.0
15163.0,304.47,2,2011-05-31 15:22:00,2011-11-21 13:10:00,173,17,0.35
15164.0,843.05,3,2011-01-04 14:21:00,2011-10-02 12:05:00,270,68,0.33
15165.0,487.75,1,2010-12-01 14:03:00,2010-12-01 14:03:00,1,372,30.0
15167.0,163.0,1,2011-01-23 12:41:00,2011-01-23 12:41:00,1,320,30.0
15168.0,106.56,1,2011-11-14 11:26:00,2011-11-14 11:26:00,1,25,30.0
15171.0,1289.5,1,2011-01-12 15:36:00,2011-01-12 15:36:00,1,330,30.0
15172.0,1624.05,5,2011-04-17 11:56:00,2011-12-01 11:51:00,227,8,0.66
15174.0,135.75,1,2011-01-21 09:06:00,2011-01-21 09:06:00,1,322,30.0
15175.0,224.14,1,2011-09-29 11:31:00,2011-09-29 11:31:00,1,71,30.0
15178.0,40.5,1,2011-03-24 15:12:00,2011-03-24 15:12:00,1,259,30.0
15179.0,2206.95,5,2011-01-24 13:48:00,2011-11-21 12:53:00,300,17,0.5
15180.0,87.5,1,2010-12-07 14:57:00,2010-12-07 14:57:00,1,366,30.0
15181.0,689.4799999999999,3,2011-03-15 12:03:00,2011-10-04 13:58:00,203,65,0.44
15182.0,622.85,2,2011-03-16 12:42:00,2011-07-08 13:37:00,114,153,0.53
15184.0,406.76,2,2011-06-02 12:06:00,2011-11-10 13:41:00,161,28,0.37
15185.0,310.62,1,2011-09-30 14:06:00,2011-09-30 14:06:00,1,69,30.0
15186.0,411.41,2,2011-06-24 14:54:00,2011-11-25 14:58:00,154,13,0.39
15192.0,1044.32,3,2010-12-09 14:56:00,2011-08-12 11:41:00,245,119,0.37
15193.0,499.32,1,2011-10-10 08:23:00,2011-10-10 08:23:00,1,60,30.0
15197.0,1079.61,3,2010-12-16 18:01:00,2011-11-29 10:00:00,347,10,0.26
15198.0,193.64,2,2011-08-07 15:16:00,2011-09-08 14:42:00,31,91,1.94
15199.0,1268.7,4,2011-02-04 14:04:00,2011-10-11 15:12:00,249,58,0.48
15201.0,1236.54,5,2011-04-06 14:02:00,2011-09-13 14:53:00,160,86,0.94
15203.0,1827.8,6,2011-02-01 12:29:00,2011-11-14 08:16:00,285,25,0.63
15204.0,316.58,1,2010-12-17 13:49:00,2010-12-17 13:49:00,1,356,30.0
15205.0,653.24,2,2011-08-04 16:07:00,2011-09-15 19:36:00,42,84,1.43
15206.0,420.3,4,2011-03-09 08:59:00,2011-11-29 13:41:00,265,9,0.45
15208.0,870.12,5,2010-12-21 13:03:00,2011-12-08 17:24:00,352,0,0.43
15210.0,331.18,1,2011-04-28 16:11:00,2011-04-28 16:11:00,1,224,30.0
15211.0,894.4100000000001,2,2010-12-09 16:08:00,2011-10-10 13:31:00,304,59,0.2
15212.0,101.8,1,2011-04-12 13:45:00,2011-04-12 13:45:00,1,240,30.0
15213.0,328.35,2,2011-01-14 11:05:00,2011-01-25 12:21:00,11,318,5.45
15214.0,1661.44,8,2011-04-11 09:46:00,2011-12-08 12:07:00,241,1,1.0
15215.0,734.94,3,2011-09-04 12:24:00,2011-10-24 11:41:00,49,46,1.84
15216.0,96.6,1,2011-09-13 11:41:00,2011-09-13 11:41:00,1,87,30.0
15219.0,305.75,1,2011-06-16 16:57:00,2011-06-16 16:57:00,1,175,30.0
15220.0,1778.96,6,2011-03-04 10:24:00,2011-10-19 12:39:00,229,51,0.79
15221.0,403.25,1,2010-12-08 13:08:00,2010-12-08 13:08:00,1,365,30.0
15222.0,585.0,1,2011-01-25 08:03:00,2011-01-25 08:03:00,1,318,30.0
15223.0,755.75,2,2011-04-04 12:17:00,2011-04-28 11:31:00,23,225,2.61
15224.0,322.08,2,2010-12-12 12:34:00,2010-12-16 15:02:00,4,357,15.0
15225.0,409.4,1,2011-04-19 14:51:00,2011-04-19 14:51:00,1,233,30.0
15226.0,154.41,1,2011-02-02 11:41:00,2011-02-02 11:41:00,1,310,30.0
15227.0,1219.4,5,2011-01-26 15:31:00,2011-11-03 11:59:00,280,36,0.54
15228.0,3386.71,4,2011-02-18 09:04:00,2011-10-04 13:56:00,228,65,0.53
15230.0,429.6,2,2011-04-13 11:04:00,2011-04-14 14:39:00,1,238,60.0
15232.0,612.06,2,2011-07-22 12:21:00,2011-08-18 16:27:00,27,112,2.22
15234.0,197.0,1,2011-03-08 08:53:00,2011-03-08 08:53:00,1,276,30.0
15235.0,2247.51,12,2010-12-01 17:22:00,2011-05-06 09:44:00,155,217,2.32
15236.0,321.05,1,2011-02-14 10:52:00,2011-02-14 10:52:00,1,298,30.0
15237.0,1412.32,4,2011-04-26 15:04:00,2011-12-08 09:46:00,225,1,0.53
15238.0,1071.99,3,2011-06-08 16:00:00,2011-11-10 14:28:00,154,28,0.58
15239.0,780.59,2,2011-09-22 09:53:00,2011-11-29 14:14:00,68,9,0.88
15240.0,1706.57,5,2011-02-01 08:23:00,2011-10-26 09:50:00,267,44,0.56
15241.0,1756.44,8,2011-03-01 11:02:00,2011-10-04 09:05:00,216,66,1.11
15243.0,316.68,1,2011-09-26 14:12:00,2011-09-26 14:12:00,1,73,30.0
15244.0,631.57,2,2011-04-05 15:12:00,2011-10-05 13:19:00,182,64,0.33
15245.0,2515.84,3,2011-03-23 13:42:00,2011-07-28 18:56:00,127,133,0.71
15246.0,514.15,2,2010-12-16 09:46:00,2011-04-15 14:45:00,120,237,0.5
15247.0,356.0,1,2011-08-09 12:52:00,2011-08-09 12:52:00,1,121,30.0
15252.0,740.78,2,2011-06-09 14:15:00,2011-11-03 13:30:00,146,35,0.41
15253.0,918.2,5,2011-06-23 12:19:00,2011-11-23 16:22:00,153,15,0.98
15254.0,300.36,1,2011-08-04 15:04:00,2011-08-04 15:04:00,1,126,30.0
15255.0,890.85,1,2011-10-04 12:43:00,2011-10-04 12:43:00,1,66,30.0
15256.0,98.45,1,2011-07-14 11:47:00,2011-07-14 11:47:00,1,148,30.0
15257.0,317.15,1,2011-03-01 12:58:00,2011-03-01 12:58:00,1,282,30.0
15258.0,623.16,2,2011-05-06 14:16:00,2011-06-24 12:30:00,48,168,1.25
15260.0,1810.77,7,2010-12-02 12:09:00,2011-08-31 13:55:00,272,99,0.77
15261.0,254.82,1,2011-07-27 15:20:00,2011-07-27 15:20:00,1,134,30.0
15262.0,178.95000000000002,1,2011-01-20 12:16:00,2011-01-20 12:16:00,1,323,30.0
15263.0,156.51,1,2011-08-25 10:26:00,2011-08-25 10:26:00,1,106,30.0
15264.0,393.74,1,2011-10-06 13:49:00,2011-10-06 13:49:00,1,63,30.0
15265.0,1506.12,2,2011-04-18 12:16:00,2011-07-11 14:46:00,84,150,0.71
15266.0,119.3,1,2011-01-05 13:40:00,2011-01-05 13:40:00,1,337,30.0
15267.0,1717.36,5,2011-06-10 10:24:00,2011-11-17 15:59:00,160,21,0.94
15269.0,408.8,1,2011-11-16 09:32:00,2011-11-16 09:32:00,1,23,30.0
15270.0,2379.49,7,2011-02-02 13:25:00,2011-11-24 09:24:00,294,15,0.71
15271.0,2507.07,15,2010-12-09 13:47:00,2011-12-02 14:11:00,358,6,1.26
15272.0,721.94,2,2011-09-14 16:36:00,2011-10-13 12:59:00,28,56,2.14
15274.0,716.57,2,2011-11-21 14:17:00,2011-12-05 16:57:00,14,3,4.29
15275.0,615.14,1,2011-11-02 11:20:00,2011-11-02 11:20:00,1,37,30.0
15276.0,135.31,1,2011-10-04 16:39:00,2011-10-04 16:39:00,1,65,30.0
15277.0,255.9,1,2011-10-24 10:08:00,2011-10-24 10:08:00,1,46,30.0
15279.0,290.51,1,2010-12-20 10:48:00,2010-12-20 10:48:00,1,354,30.0
15280.0,113.12,1,2011-06-20 17:14:00,2011-06-20 17:14:00,1,171,30.0
15281.0,2332.15,9,2011-01-10 15:51:00,2011-10-12 09:10:00,274,58,0.99
15286.0,240.55,1,2011-10-21 11:08:00,2011-10-21 11:08:00,1,49,30.0
15287.0,486.69,2,2011-09-30 12:30:00,2011-11-17 15:34:00,48,21,1.25
15288.0,2306.52,5,2010-12-09 13:59:00,2011-10-27 16:58:00,322,42,0.47
15289.0,939.78,3,2011-04-04 12:44:00,2011-11-10 13:49:00,220,28,0.41
15292.0,180.94,1,2011-05-22 15:00:00,2011-05-22 15:00:00,1,200,30.0
15297.0,641.94,3,2011-10-07 09:42:00,2011-11-29 16:32:00,53,9,1.7
15300.0,496.44,1,2011-10-06 17:08:00,2011-10-06 17:08:00,1,63,30.0
15303.0,574.02,1,2011-02-22 13:59:00,2011-02-22 13:59:00,1,289,30.0
15304.0,694.4000000000001,8,2010-12-06 11:42:00,2011-10-10 10:23:00,307,60,0.78
15306.0,1174.35,3,2011-07-14 15:22:00,2011-10-06 12:56:00,83,63,1.08
15307.0,205.3,1,2011-09-05 11:38:00,2011-09-05 11:38:00,1,95,30.0
15308.0,310.47,1,2011-03-10 13:08:00,2011-03-10 13:08:00,1,273,30.0
15312.0,924.85,4,2010-12-20 12:51:00,2011-09-25 13:10:00,279,74,0.43
15313.0,52.0,1,2011-08-21 16:02:00,2011-08-21 16:02:00,1,109,30.0
15314.0,327.97,1,2011-05-24 14:39:00,2011-05-24 14:39:00,1,198,30.0
15315.0,570.5,2,2011-08-15 15:17:00,2011-10-06 12:51:00,51,63,1.18
15316.0,165.0,1,2011-01-17 11:34:00,2011-01-17 11:34:00,1,326,30.0
15318.0,312.62,1,2011-12-06 11:30:00,2011-12-06 11:30:00,1,3,30.0
15319.0,204.5,1,2011-03-01 12:48:00,2011-03-01 12:48:00,1,283,30.0
15320.0,267.13,1,2011-10-26 13:27:00,2011-10-26 13:27:00,1,43,30.0
15321.0,2748.31,3,2011-02-21 11:10:00,2011-09-30 09:40:00,220,70,0.41
15322.0,679.68,1,2011-09-15 09:34:00,2011-09-15 09:34:00,1,85,30.0
15325.0,162.29,1,2011-08-28 11:55:00,2011-08-28 11:55:00,1,103,30.0
15326.0,311.71,1,2011-01-10 11:38:00,2011-01-10 11:38:00,1,333,30.0
15327.0,208.75,1,2011-10-18 11:55:00,2011-10-18 11:55:00,1,52,30.0
15329.0,1049.7,3,2011-06-21 10:37:00,2011-10-31 15:36:00,132,38,0.68
15330.0,714.96,2,2011-10-10 12:30:00,2011-11-07 17:50:00,28,31,2.14
15332.0,1661.06,4,2010-12-05 12:00:00,2010-12-08 14:43:00,3,365,40.0
15333.0,1028.56,1,2011-05-15 13:27:00,2011-05-15 13:27:00,1,207,30.0
15334.0,348.72,3,2011-06-19 13:51:00,2011-07-06 11:22:00,16,156,5.62
15335.0,173.97,1,2011-10-17 12:50:00,2011-10-17 12:50:00,1,53,30.0
15339.0,574.07,2,2011-01-25 13:15:00,2011-10-04 12:51:00,251,65,0.24
15341.0,2020.52,1,2011-09-20 09:40:00,2011-09-20 09:40:00,1,80,30.0
15342.0,406.09,1,2011-08-02 10:19:00,2011-08-02 10:19:00,1,129,30.0
15343.0,364.5,1,2011-09-13 13:55:00,2011-09-13 13:55:00,1,86,30.0
15344.0,563.94,3,2011-09-26 14:48:00,2011-12-09 10:45:00,73,0,1.23
15345.0,393.54,1,2011-10-25 11:28:00,2011-10-25 11:28:00,1,45,30.0
15346.0,252.42,1,2011-01-11 11:18:00,2011-01-11 11:18:00,1,332,30.0
15347.0,201.6,1,2010-12-08 15:25:00,2010-12-08 15:25:00,1,365,30.0
15348.0,158.04,1,2011-09-28 13:17:00,2011-09-28 13:17:00,1,71,30.0
15349.0,473.81,2,2011-06-05 15:46:00,2011-07-04 16:06:00,29,157,2.07
15350.0,115.65,1,2010-12-01 13:33:00,2010-12-01 13:33:00,1,372,30.0
15351.0,1960.11,7,2010-12-05 11:49:00,2011-11-27 12:52:00,357,11,0.59
15353.0,777.02,2,2010-12-07 11:49:00,2011-03-30 12:15:00,113,254,0.53
15355.0,277.05,2,2011-10-17 15:22:00,2011-11-10 13:44:00,23,28,2.61
15356.0,2766.5,10,2010-12-06 14:05:00,2011-11-08 13:11:00,336,30,0.89
15360.0,427.93,1,2011-10-31 09:35:00,2011-10-31 09:35:00,1,39,30.0
15361.0,418.92,1,2010-12-13 09:52:00,2010-12-13 09:52:00,1,361,30.0
15363.0,326.0,1,2010-12-02 12:28:00,2010-12-02 12:28:00,1,372,30.0
15364.0,913.19,2,2011-03-30 13:39:00,2011-09-05 09:46:00,158,95,0.38
15365.0,2314.32,7,2011-01-28 13:08:00,2011-11-14 08:29:00,289,25,0.73
15366.0,602.51,2,2010-12-16 15:59:00,2011-09-25 15:01:00,282,74,0.21
15367.0,1877.59,4,2011-03-09 13:53:00,2011-10-13 14:13:00,218,56,0.55
15368.0,446.94000000000005,1,2011-11-18 14:42:00,2011-11-18 14:42:00,1,20,30.0
15370.0,2386.05,7,2011-01-11 11:32:00,2011-10-30 10:58:00,291,40,0.72
15372.0,2007.4,1,2011-07-25 16:39:00,2011-07-25 16:39:00,1,136,30.0
15373.0,2415.91,12,2010-12-03 14:40:00,2011-12-01 15:05:00,363,7,0.99
15374.0,168.0,1,2011-08-03 09:59:00,2011-08-03 09:59:00,1,128,30.0
15376.0,1233.36,3,2011-05-01 13:45:00,2011-10-30 15:04:00,182,39,0.49
15380.0,1690.2600000000002,5,2010-12-09 15:01:00,2011-12-01 12:13:00,356,8,0.42
15381.0,596.85,2,2011-03-16 13:44:00,2011-05-10 11:55:00,54,213,1.11
15384.0,642.41,2,2010-12-15 11:34:00,2011-06-23 10:57:00,189,169,0.32
15385.0,316.88,1,2011-10-30 15:11:00,2011-10-30 15:11:00,1,39,30.0
15386.0,394.14,1,2011-06-06 13:47:00,2011-06-06 13:47:00,1,185,30.0
15388.0,140.54,1,2011-03-14 13:53:00,2011-03-14 13:53:00,1,269,30.0
15389.0,500.0,1,2011-06-20 16:18:00,2011-06-20 16:18:00,1,171,30.0
15392.0,1535.53,4,2010-12-14 15:50:00,2011-12-05 11:01:00,355,4,0.34
15393.0,231.86,2,2011-03-03 16:58:00,2011-11-23 16:48:00,264,15,0.23
15394.0,2183.54,4,2010-12-16 12:46:00,2011-11-30 11:49:00,348,9,0.34
15395.0,107.45,1,2011-01-18 12:40:00,2011-01-18 12:40:00,1,325,30.0
15396.0,288.18,1,2011-08-19 10:56:00,2011-08-19 10:56:00,1,112,30.0
15397.0,94.0,1,2011-02-23 09:25:00,2011-02-23 09:25:00,1,289,30.0
15398.0,1345.53,2,2011-09-22 14:56:00,2011-11-23 16:47:00,62,15,0.97
15399.0,815.77,3,2011-09-21 15:57:00,2011-12-08 13:04:00,77,0,1.17
15400.0,716.2,5,2011-03-06 11:27:00,2011-09-08 13:57:00,186,91,0.81
15402.0,626.35,2,2011-05-27 13:32:00,2011-07-14 12:17:00,47,148,1.28
15405.0,349.1,1,2011-06-03 14:44:00,2011-06-03 14:44:00,1,188,30.0
15406.0,510.71,2,2011-02-11 16:19:00,2011-11-08 13:22:00,269,30,0.22
15407.0,1056.44,4,2011-02-07 13:18:00,2011-11-06 11:55:00,271,33,0.44
15408.0,267.18,1,2011-03-20 15:02:00,2011-03-20 15:02:00,1,263,30.0
15410.0,3450.84,8,2011-03-23 10:15:00,2011-09-16 14:47:00,177,83,1.36
15411.0,1358.88,4,2011-06-10 12:30:00,2011-11-13 15:19:00,156,25,0.77
15412.0,190.53,1,2011-06-21 15:24:00,2011-06-21 15:24:00,1,170,30.0
15414.0,774.9000000000001,3,2011-04-11 13:45:00,2011-11-30 09:50:00,232,9,0.39
15415.0,572.8100000000001,1,2011-01-30 14:13:00,2011-01-30 14:13:00,1,312,30.0
15417.0,508.8,1,2011-09-15 15:26:00,2011-09-15 15:26:00,1,84,30.0
15419.0,135.86,1,2011-11-15 09:23:00,2011-11-15 09:23:00,1,24,30.0
15421.0,950.36,4,2011-02-02 14:36:00,2011-10-12 09:20:00,251,58,0.48
15422.0,97.7,2,2011-01-20 14:17:00,2011-01-20 16:17:00,1,322,60.0
15423.0,43.5,1,2011-11-01 14:01:00,2011-11-01 14:01:00,1,37,30.0
15424.0,383.34,2,2011-03-30 13:00:00,2011-03-30 13:02:00,1,253,60.0
15426.0,1447.39,5,2010-12-05 13:55:00,2011-11-20 15:36:00,350,18,0.43
15427.0,1483.14,3,2011-10-23 14:47:00,2011-11-06 14:29:00,13,32,6.92
15428.0,93.78,1,2011-11-24 16:54:00,2011-11-24 16:54:00,1,14,30.0
15429.0,397.35,2,2011-09-25 13:42:00,2011-11-13 12:28:00,48,26,1.25
15432.0,171.19,1,2011-11-16 16:30:00,2011-11-16 16:30:00,1,22,30.0
15433.0,533.3,2,2011-03-17 14:12:00,2011-05-10 10:45:00,53,213,1.13
15434.0,1041.48,5,2011-05-23 14:18:00,2011-12-01 13:33:00,191,7,0.79
15435.0,149.29,1,2011-11-17 16:39:00,2011-11-17 16:39:00,1,21,30.0
15436.0,1122.53,3,2011-04-19 16:52:00,2011-11-27 16:05:00,221,11,0.41
15437.0,200.16,1,2011-03-22 13:11:00,2011-03-22 13:11:00,1,261,30.0
15438.0,156.57999999999998,1,2011-07-31 14:19:00,2011-07-31 14:19:00,1,130,30.0
15440.0,383.68,3,2011-05-15 11:30:00,2011-10-16 12:16:00,154,54,0.58
15442.0,594.0,1,2011-04-05 12:24:00,2011-04-05 12:24:00,1,248,30.0
15443.0,3236.91,7,2011-01-23 13:25:00,2011-12-08 10:40:00,318,1,0.66
15444.0,1418.26,2,2011-10-30 16:12:00,2011-11-30 17:37:00,31,8,1.94
15445.0,113.5,1,2011-03-20 15:06:00,2011-03-20 15:06:00,1,263,30.0
15447.0,155.17,1,2011-01-13 11:26:00,2011-01-13 11:26:00,1,330,30.0
15448.0,494.64,1,2011-01-31 10:42:00,2011-01-31 10:42:00,1,312,30.0
15449.0,974.52,3,2011-03-23 10:43:00,2011-11-13 15:02:00,235,25,0.38
15450.0,429.84,1,2011-11-09 17:11:00,2011-11-09 17:11:00,1,29,30.0
15452.0,538.73,3,2011-03-20 15:21:00,2011-11-10 12:13:00,234,29,0.38
15453.0,1388.37,7,2011-06-05 12:37:00,2011-12-08 10:59:00,185,1,1.14
15454.0,179.1,1,2010-12-12 14:21:00,2010-12-12 14:21:00,1,361,30.0
15456.0,447.22,3,2010-12-15 15:34:00,2011-03-01 13:51:00,75,282,1.2
15457.0,237.07,1,2011-03-22 15:31:00,2011-03-22 15:31:00,1,261,30.0
15458.0,161.64,1,2011-11-14 13:08:00,2011-11-14 13:08:00,1,24,30.0
15460.0,216.76,1,2010-12-20 16:08:00,2010-12-20 16:08:00,1,353,30.0
15462.0,234.6,3,2011-06-05 15:36:00,2011-09-06 13:11:00,92,93,0.98
15463.0,126.14,1,2011-11-10 12:57:00,2011-11-10 12:57:00,1,28,30.0
15464.0,1048.85,1,2011-01-05 15:56:00,2011-01-05 15:56:00,1,337,30.0
15466.0,334.53,1,2011-09-15 14:08:00,2011-09-15 14:08:00,1,84,30.0
15467.0,524.88,3,2011-07-10 14:42:00,2011-11-30 14:17:00,142,8,0.63
15468.0,467.51,2,2011-10-19 13:38:00,2011-10-19 13:49:00,1,50,60.0
15469.0,538.55,2,2011-08-11 16:54:00,2011-10-20 16:21:00,69,49,0.87
15471.0,469.48,1,2011-12-07 14:12:00,2011-12-07 14:12:00,1,1,30.0
15472.0,371.56,1,2011-08-18 15:17:00,2011-08-18 15:17:00,1,112,30.0
15473.0,1771.2,7,2011-10-10 11:12:00,2011-11-25 15:15:00,46,13,4.57
15475.0,454.11,1,2011-09-23 15:20:00,2011-09-23 15:20:00,1,76,30.0
15478.0,1441.42,2,2011-10-14 11:09:00,2011-10-30 14:19:00,16,39,3.75
15480.0,905.5,1,2011-08-15 14:32:00,2011-08-15 14:32:00,1,115,30.0
15483.0,233.81,4,2011-03-18 12:26:00,2011-07-01 13:07:00,105,160,1.14
15484.0,3594.31,4,2011-09-22 13:31:00,2011-12-08 15:03:00,77,0,1.56
15485.0,2575.0,3,2010-12-01 13:23:00,2011-11-09 14:31:00,343,29,0.26
15488.0,91.32,1,2011-09-08 10:11:00,2011-09-08 10:11:00,1,92,30.0
15489.0,1134.28,3,2011-05-12 12:54:00,2011-11-17 08:53:00,188,22,0.48
15491.0,3100.09,6,2011-04-18 10:04:00,2011-09-05 15:56:00,140,94,1.29
15492.0,659.4599999999999,2,2011-09-26 14:02:00,2011-11-11 14:53:00,46,27,1.3
15493.0,2001.8,5,2011-03-14 11:44:00,2011-11-07 12:04:00,238,32,0.63
15494.0,1299.23,2,2011-08-10 15:29:00,2011-11-18 14:51:00,99,20,0.61
15497.0,1262.2,2,2011-01-24 10:01:00,2011-11-22 11:51:00,302,17,0.2
15500.0,1131.56,4,2011-09-19 13:47:00,2011-12-01 13:47:00,73,7,1.64
15503.0,147.09,1,2010-12-12 10:57:00,2010-12-12 10:57:00,1,362,30.0
15504.0,52.83,1,2011-09-19 13:45:00,2011-09-19 13:45:00,1,80,30.0
15505.0,3610.96,5,2011-07-07 13:33:00,2011-10-18 07:56:00,102,52,1.47
15506.0,979.26,3,2011-07-24 11:45:00,2011-11-17 12:11:00,116,22,0.78
15507.0,492.36,1,2011-06-21 11:19:00,2011-06-21 11:19:00,1,171,30.0
15508.0,1000.27,6,2011-04-18 15:31:00,2011-06-03 15:43:00,46,188,3.91
15510.0,250.0,1,2011-01-13 12:10:00,2011-01-13 12:10:00,1,330,30.0
15511.0,909.23,5,2011-09-15 15:05:00,2011-11-28 09:43:00,73,11,2.05
15512.0,121.0,2,2010-12-15 12:01:00,2011-07-07 10:20:00,203,155,0.3
15517.0,267.03,1,2011-04-20 14:02:00,2011-04-20 14:02:00,1,232,30.0
15518.0,1942.45,8,2011-01-11 12:55:00,2011-10-06 13:05:00,268,63,0.9
15520.0,343.5,1,2011-12-08 10:58:00,2011-12-08 10:58:00,1,1,30.0
15521.0,3000.2,8,2011-03-30 09:15:00,2011-10-30 13:42:00,214,39,1.12
15522.0,398.84,2,2011-09-13 12:26:00,2011-11-07 11:26:00,54,32,1.11
15523.0,412.0100000000001,1,2011-09-16 16:29:00,2011-09-16 16:29:00,1,83,30.0
15524.0,440.0,1,2011-11-15 12:09:00,2011-11-15 12:09:00,1,24,30.0
15525.0,823.42,3,2010-12-01 13:17:00,2011-12-07 14:43:00,371,1,0.24
15526.0,148.44,2,2011-11-06 15:01:00,2011-11-06 15:04:00,1,32,60.0
15527.0,2429.78,8,2010-12-20 14:15:00,2011-11-21 12:17:00,335,18,0.72
15528.0,229.33,1,2011-03-30 16:14:00,2011-03-30 16:14:00,1,253,30.0
15530.0,1502.35,4,2011-04-07 11:16:00,2011-11-18 12:25:00,225,21,0.53
15531.0,2007.44,2,2011-11-09 17:47:00,2011-12-01 18:43:00,22,7,2.73
15532.0,1571.03,4,2010-12-16 16:45:00,2011-11-14 14:51:00,332,24,0.36
15533.0,807.57,3,2011-09-11 15:41:00,2011-11-20 15:35:00,69,18,1.3
15535.0,536.4,4,2011-01-16 12:35:00,2011-06-19 16:02:00,154,172,0.78
15537.0,110.92,1,2011-06-29 13:10:00,2011-06-29 13:10:00,1,162,30.0
15539.0,538.46,1,2011-12-02 13:36:00,2011-12-02 13:36:00,1,6,30.0
15540.0,213.3,1,2011-11-28 13:51:00,2011-11-28 13:51:00,1,10,30.0
15541.0,85.13000000000001,1,2011-08-17 14:58:00,2011-08-17 14:58:00,1,113,30.0
15543.0,127.86,1,2011-02-24 15:26:00,2011-02-24 15:26:00,1,287,30.0
15544.0,3546.71,9,2010-12-02 12:47:00,2011-11-30 16:43:00,363,8,0.74
15545.0,292.72,2,2010-12-03 17:28:00,2011-10-16 13:24:00,316,53,0.19
15549.0,1689.51,3,2011-01-27 15:38:00,2011-09-23 16:22:00,239,76,0.38
